property_id,title,price,address,details_link,image_url,property_type,bedroom_icon,no_of_bedrooms,bathroom_icon,no_of_bathrooms,span_count
148328717,3 bedroom semi-detached house for sale,"£400,000","Cutforth Way, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148328717#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148328717/8764_ROM240289_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150205037,3 bedroom semi-detached house for sale,"£399,000","Salisbury Road, Sherfield English, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150205037#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150205037/8764_ROM240347_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148405028,3 bedroom detached bungalow for sale,"£395,000","Upton Crescent, Nursling, Southampton, Hampshire",https://www.rightmove.co.uk/properties/148405028#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148405028/8764_ROM240276_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
129968075,2 bedroom apartment for sale,"£395,000","Abbotswood Common Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/129968075#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/129968075/8764_ROM220508_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143285804,2 bedroom apartment for sale,"£395,000","Abbotswood Common Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143285804#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143285804/8764_ROM230608_IMG_09_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147304448,3 bedroom semi-detached house for sale,"£390,000","Baddesley Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/147304448#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147304448/8764_ROM240154_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147074498,2 bedroom terraced house for sale,"£390,000","Cherville Mews, Romsey, Hampshire",https://www.rightmove.co.uk/properties/147074498#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147074498/8764_ROM150229_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148754192,2 bedroom end of terrace house for sale,"£385,000","Horseshoe Drive, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148754192#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148754192/8764_ROM230466_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148031297,3 bedroom semi-detached house for sale,"£385,000","Kennett Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148031297#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148031297/8764_ROM240269_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144840866,3 bedroom end of terrace house for sale,"£375,000","Chivers Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144840866#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144840866/8764_ROM240088_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150908012,3 bedroom semi-detached house for sale,"£375,000","Calmore Crescent, Calmore, Southampton, Hampshire",https://www.rightmove.co.uk/properties/150908012#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150908012/8764_ROM240395_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145370915,3 bedroom semi-detached house for sale,"£375,000","Ringwood Drive, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/145370915#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145370915/8764_ROM240136_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149610473,3 bedroom terraced house for sale,"£375,000","Riverside Gardens, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149610473#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149610473/8764_ROM240271_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149210498,3 bedroom detached house for sale,"£375,000","Ashfield View, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/149210498#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149210498/8764_ROM230143_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150873551,2 bedroom apartment for sale,"£280,000","Latimer Street, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150873551#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150873551/8764_ROM230578_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
146827325,3 bedroom semi-detached house for sale,"£375,000","Ringwood Drive, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/146827325#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/146827325/8764_ROM240225_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143834855,3 bedroom semi-detached bungalow for sale,"£375,000","Lockerley Green, Lockerley, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143834855#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143834855/8764_ROM240015_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
146230673,3 bedroom semi-detached house for sale,"£375,000","Ringwood Drive, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/146230673#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/146230673/8764_ROM220450_IMG_13_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149505695,3 bedroom semi-detached house for sale,"£365,000","Cutforth Way, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149505695#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149505695/8764_ROM240262_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145868900,4 bedroom semi-detached house for sale,"£365,000","Oakwood Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145868900#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145868900/8764_ROM230589_IMG_19_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148535180,3 bedroom semi-detached house for sale,"£365,000","Tarver Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148535180#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148535180/8764_ROM240268_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150253640,3 bedroom terraced house for sale,"£365,000","Holyborne Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150253640#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150253640/8764_ROM240305_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149154914,3 bedroom terraced house for sale,"£350,000","Winchester Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149154914#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149154914/8764_ROM240324_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
141030203,3 bedroom semi-detached house for sale,"£350,000","Linden Walk, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/141030203#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/141030203/8764_ROM230510_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
148001636,3 bedroom semi-detached house for sale,"£350,000","Ashdown Way, Romsey, Hampshire",https://www.rightmove.co.uk/properties/148001636#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/148001636/8764_ROM070436_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147426701,2 bedroom end of terrace house for sale,"£350,000","Cherville Street, Romsey, Hampshire",https://www.rightmove.co.uk/properties/147426701#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147426701/8764_ROM220436_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144828782,3 bedroom terraced house for sale,"£350,000","Lawes Walk, Minchin Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144828782#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144828782/8764_ROM230428_IMG_28_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150469133,2 bedroom detached house for sale,"£350,000","Street End, North Baddesley, Southampton",https://www.rightmove.co.uk/properties/150469133#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150469133/8764_ROM200626_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144809753,3 bedroom semi-detached house for sale,"£350,000","Field Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144809753#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144809753/8764_ROM240098_IMG_00_0001_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
140335919,3 bedroom semi-detached house for sale,"£350,000","Anton Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/140335919#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/140335919/8764_ROM230432_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144861374,1 bedroom apartment for sale,"£350,000","Duttons Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144861374#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144861374/8764_ROM240026_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
86707854,3 bedroom semi-detached house for sale,"£350,000","Armada Close, Rownhams, Southampton, Hampshire",https://www.rightmove.co.uk/properties/86707854#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/86707854/8764_ROM240008_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
141606185,2 bedroom apartment for sale,"£350,000","Duttons Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/141606185#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/141606185/8764_ROM230530_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147047429,3 bedroom detached house for sale,"£350,000","Lansdowne Gardens, Romsey, Hampshire",https://www.rightmove.co.uk/properties/147047429#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147047429/8764_ROM240172_IMG_15_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
139947938,2 bedroom semi-detached house for sale,"£350,000","Saunders Lane, Awbridge, Romsey, Hampshire",https://www.rightmove.co.uk/properties/139947938#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/139947938/8764_ROM230379_IMG_21_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
138191783,3 bedroom end of terrace house for sale,"£350,000","Furze Drive, Romsey, Hampshire",https://www.rightmove.co.uk/properties/138191783#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/138191783/8764_ROM230230_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
142253351,3 bedroom semi-detached house for sale,"£350,000","Barley Hill, Dunbridge, Romsey, Hampshire",https://www.rightmove.co.uk/properties/142253351#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/142253351/8764_ROM230570_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
146810549,2 bedroom end of terrace house for sale,"£350,000","Withy Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/146810549#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/146810549/8764_ROM240224_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
146863313,2 bedroom bungalow for sale,"£350,000","Morleys Green, Ampfield, Romsey, Hampshire",https://www.rightmove.co.uk/properties/146863313#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/146863313/8764_ROM240190_IMG_16_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150350036,1 bedroom apartment for sale,"£340,000","Duttons Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150350036#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150350036/8764_ROM240398_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145371008,3 bedroom semi-detached house for sale,"£340,000","Linden Walk, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/145371008#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145371008/8764_ROM240114_IMG_10_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149421659,3 bedroom bungalow for sale,"£340,000","Ash Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/149421659#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149421659/8764_ROM240337_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149493686,3 bedroom semi-detached house for sale,"£340,000","Alder Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149493686#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149493686/8764_ROM230356_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144648731,3 bedroom semi-detached house for sale,"£330,000","Barley Hill, Dunbridge, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144648731#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144648731/8764_ROM230562_IMG_13_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145269695,3 bedroom end of terrace house for sale,"£325,000","Pinewood Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145269695#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145269695/8764_ROM240086_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
147130034,3 bedroom end of terrace house for sale,"£325,000","Kinver Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/147130034#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/147130034/8764_ROM240230_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144924629,3 bedroom end of terrace house for sale,"£325,000","Sutherland Close, Romsey",https://www.rightmove.co.uk/properties/144924629#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144924629/8764_ROM210479_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150302528,3 bedroom terraced house for sale,"£325,000","The Street, Whiteparish, Salisbury, Wiltshire",https://www.rightmove.co.uk/properties/150302528#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150302528/8764_ROM240316_IMG_02_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144381257,3 bedroom end of terrace house for sale,"£325,000","Dibben Walk, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144381257#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144381257/8764_ROM240073_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143331779,3 bedroom end of terrace house for sale,"£325,000","St. Blaize Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143331779#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143331779/8764_ROM220204_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144225644,3 bedroom end of terrace house for sale,"£325,000","Footner Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144225644#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144225644/8764_ROM160426_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143799278,3 bedroom terraced house for sale,"£325,000","Beverley Gardens, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143799278#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143799278/8764_ROM230533_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149090651,3 bedroom terraced house for sale,"£325,000","Furze Drive, Romsey, Hampshire",https://www.rightmove.co.uk/properties/149090651#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149090651/8764_ROM240341_IMG_15_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150421361,1 bedroom apartment for sale,"£325,000","Duttons Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150421361#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150421361/8764_ROM240371_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150185528,2 bedroom semi-detached house for sale,"£325,000","Foster Way, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150185528#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150185528/8764_ROM240382_IMG_14_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
144017051,3 bedroom terraced house for sale,"£325,000","Cavendish Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/144017051#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/144017051/8764_ROM240019_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143809373,3 bedroom end of terrace house for sale,"£325,000","Stapleford Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143809373#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143809373/8764_ROM240050_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143381369,2 bedroom end of terrace house for sale,"£325,000","Winchester Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143381369#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143381369/8764_ROM230515_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
149771867,3 bedroom semi-detached bungalow for sale,"£325,000","Cedar Crescent, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/149771867#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/149771867/8764_ROM240138_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145077191,3 bedroom terraced house for sale,"£325,000","Woodlands Gardens, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145077191#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145077191/8764_ROM240069_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
142145276,3 bedroom semi-detached bungalow for sale,"£325,000","Juniper Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/142145276#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/142145276/8764_ROM230550_IMG_11_0001_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
143285831,1 bedroom apartment for sale,"£320,000","Abbotswood Common Road, Romsey, Hampshire",https://www.rightmove.co.uk/properties/143285831#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/143285831/8764_ROM230609_IMG_02_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145772414,3 bedroom semi-detached house for sale,"£310,000","Halden Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/145772414#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145772414/8764_ROM240129_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
145120733,3 bedroom terraced house for sale,"£310,000","Bracken Close, North Baddesley, Southampton, Hampshire",https://www.rightmove.co.uk/properties/145120733#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/145120733/8764_ROM240126_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
142204247,3 bedroom terraced house for sale,"£300,000","Footner Close, Romsey, Hampshire",https://www.rightmove.co.uk/properties/142204247#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/142204247/8764_ROM230516_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
150375032,2 bedroom terraced house for sale,"£300,000","St. Johns Gardens, Romsey, Hampshire",https://www.rightmove.co.uk/properties/150375032#/?channel=RES_BUY,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8764/150375032/8764_ROM240326_IMG_00_0000_max_476x317.jpeg,N/A,N,NULL,N,NULL,0
